"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;8x8;exp_agent2-2;3;44;i_vz;i_ini;1
0;8x8;exp_agent2-2;3;43;i_ini;i_vz;0
0;8x8;exp_agent2-2;3;42;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;41;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;40;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;39;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;38;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;37;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;36;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;35;i_vz;i_b;1
0;8x8;exp_agent2-2;3;34;i_b;i_vz;3
0;8x8;exp_agent2-2;3;33;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;32;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;31;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;30;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;29;i_vz;i_b;1
0;8x8;exp_agent2-2;3;28;i_b;i_vz;3
0;8x8;exp_agent2-2;3;27;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;26;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;25;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;24;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;23;i_vz;i_cl;2
0;8x8;exp_agent2-2;3;22;i_cl;i_vz;0
0;8x8;exp_agent2-2;3;21;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;20;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;19;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;18;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;17;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;16;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;15;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;14;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;13;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;12;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;11;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;10;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;9;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;8;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;7;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;6;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;5;i_vz;i_cl;2
0;8x8;exp_agent2-2;3;4;i_cl;i_vz;0
0;8x8;exp_agent2-2;3;3;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;2;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;1;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;65;i_ini;i_vz;0
0;8x8;exp_agent2-2;4;64;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;63;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;62;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;61;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;60;i_vz;i_s;1
0;8x8;exp_agent2-2;4;59;i_s;i_vz;3
0;8x8;exp_agent2-2;4;58;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;57;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;56;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;55;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;54;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;53;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;52;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;51;i_vz;i_cl;2
0;8x8;exp_agent2-2;4;50;i_cl;i_vz;1
0;8x8;exp_agent2-2;4;49;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;48;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;47;i_vz;i_ini;3
0;8x8;exp_agent2-2;4;46;i_ini;i_vz;1
0;8x8;exp_agent2-2;4;45;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;44;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;43;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;42;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;41;i_vz;i_ini;3
0;8x8;exp_agent2-2;4;40;i_ini;i_vz;2
0;8x8;exp_agent2-2;4;39;i_vz;i_ini;0
0;8x8;exp_agent2-2;4;38;i_ini;i_vz;3
0;8x8;exp_agent2-2;4;37;i_vz;i_ini;1
0;8x8;exp_agent2-2;4;36;i_ini;i_vz;2
0;8x8;exp_agent2-2;4;35;i_vz;i_cl;2
0;8x8;exp_agent2-2;4;34;i_cl;i_vz;1
0;8x8;exp_agent2-2;4;33;i_vz;i_cl;2
0;8x8;exp_agent2-2;4;32;i_cl;i_cl;2
0;8x8;exp_agent2-2;4;31;i_cl;i_vz;1
0;8x8;exp_agent2-2;4;30;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;29;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;28;i_vz;i_bs;1
0;8x8;exp_agent2-2;4;27;i_bs;i_vz;3
0;8x8;exp_agent2-2;4;26;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;25;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;24;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;23;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;22;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;21;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;20;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;19;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;18;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;17;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;16;i_vz;i_s;0
0;8x8;exp_agent2-2;4;15;i_s;i_vz;2
0;8x8;exp_agent2-2;4;14;i_vz;i_s;0
0;8x8;exp_agent2-2;4;13;i_s;i_vz;2
0;8x8;exp_agent2-2;4;12;i_vz;i_s;0
0;8x8;exp_agent2-2;4;11;i_s;i_vz;2
0;8x8;exp_agent2-2;4;10;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;9;i_vz;i_vz;0
0;8x8;exp_agent2-2;4;8;i_vz;i_s;0
0;8x8;exp_agent2-2;4;7;i_s;i_vz;2
0;8x8;exp_agent2-2;4;6;i_vz;i_s;0
0;8x8;exp_agent2-2;4;5;i_s;i_vz;2
0;8x8;exp_agent2-2;4;4;i_vz;i_vz;3
0;8x8;exp_agent2-2;4;3;i_vz;i_vz;1
0;8x8;exp_agent2-2;4;2;i_vz;i_vz;2
0;8x8;exp_agent2-2;4;1;i_vz;i_vz;1
0;8x8;exp_agent2-2;5;65;i_ini;i_vz;2
0;8x8;exp_agent2-2;5;64;i_vz;i_cl;2
0;8x8;exp_agent2-2;5;63;i_cl;i_vz;3
0;8x8;exp_agent2-2;5;62;i_vz;i_cl;2
0;8x8;exp_agent2-2;5;61;i_cl;i_vz;1
0;8x8;exp_agent2-2;5;60;i_vz;i_vz;1
0;8x8;exp_agent2-2;5;59;i_vz;i_cl;2
0;8x8;exp_agent2-2;5;58;i_cl;i_vz;3
0;8x8;exp_agent2-2;5;57;i_vz;i_vz;1
0;8x8;exp_agent2-2;5;56;i_vz;i_vz;3
0;8x8;exp_agent2-2;5;55;i_vz;i_ini;0
0;8x8;exp_agent2-2;5;54;i_ini;i_vz;3
0;8x8;exp_agent2-2;5;53;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;52;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;51;i_cl;i_vz;0
0;8x8;exp_agent2-2;5;50;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;49;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;48;i_cl;i_vz;2
0;8x8;exp_agent2-2;5;47;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;46;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;45;i_cl;i_cl;3
0;8x8;exp_agent2-2;5;44;i_cl;i_cl;3
0;8x8;exp_agent2-2;5;43;i_cl;i_vz;0
0;8x8;exp_agent2-2;5;42;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;41;i_vz;i_s;0
0;8x8;exp_agent2-2;5;40;i_s;i_vz;2
0;8x8;exp_agent2-2;5;39;i_vz;i_bs;1
0;8x8;exp_agent2-2;5;38;i_bs;i_vz;3
0;8x8;exp_agent2-2;5;37;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;36;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;35;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;34;i_cl;i_vz;2
0;8x8;exp_agent2-2;5;33;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;32;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;31;i_vz;i_ini;1
0;8x8;exp_agent2-2;5;30;i_ini;i_vz;0
0;8x8;exp_agent2-2;5;29;i_vz;i_vz;3
0;8x8;exp_agent2-2;5;28;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;27;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;26;i_cl;i_vz;0
0;8x8;exp_agent2-2;5;25;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;24;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;23;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;22;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;21;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;20;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;19;i_cl;i_cl;3
0;8x8;exp_agent2-2;5;18;i_cl;i_cl;3
0;8x8;exp_agent2-2;5;17;i_cl;i_vz;1
0;8x8;exp_agent2-2;5;16;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;15;i_vz;i_vz;0
0;8x8;exp_agent2-2;5;14;i_vz;i_vz;3
0;8x8;exp_agent2-2;5;13;i_vz;i_cl;3
0;8x8;exp_agent2-2;5;12;i_cl;i_vz;1
0;8x8;exp_agent2-2;5;11;i_vz;i_b;1
0;8x8;exp_agent2-2;5;10;i_b;i_vz;3
0;8x8;exp_agent2-2;5;9;i_vz;i_b;1
0;8x8;exp_agent2-2;5;8;i_b;i_vz;3
0;8x8;exp_agent2-2;5;7;i_vz;i_bs;0
0;8x8;exp_agent2-2;5;6;i_bs;i_vz;2
0;8x8;exp_agent2-2;5;5;i_vz;i_b;1
0;8x8;exp_agent2-2;5;4;i_b;i_vz;3
0;8x8;exp_agent2-2;5;3;i_vz;i_vz;2
0;8x8;exp_agent2-2;5;2;i_vz;i_ini;2
0;8x8;exp_agent2-2;5;1;i_ini;i_vz;0
0;8x8;exp_agent2-2;6;65;i_ini;i_vz;0
0;8x8;exp_agent2-2;6;64;i_vz;i_vz;1
0;8x8;exp_agent2-2;6;63;i_vz;i_vz;3
0;8x8;exp_agent2-2;6;62;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;61;i_vz;i_bs;0
0;8x8;exp_agent2-2;6;60;i_bs;i_vz;2
0;8x8;exp_agent2-2;6;59;i_vz;i_b;1
0;8x8;exp_agent2-2;6;58;i_b;i_vz;3
0;8x8;exp_agent2-2;6;57;i_vz;i_bs;0
0;8x8;exp_agent2-2;6;56;i_bs;i_vz;2
0;8x8;exp_agent2-2;6;55;i_vz;i_vz;3
0;8x8;exp_agent2-2;6;54;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;53;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;52;i_vz;i_ini;1
0;8x8;exp_agent2-2;6;51;i_ini;i_vz;1
0;8x8;exp_agent2-2;6;50;i_vz;i_ini;3
0;8x8;exp_agent2-2;6;49;i_ini;i_vz;3
0;8x8;exp_agent2-2;6;48;i_vz;i_ini;1
0;8x8;exp_agent2-2;6;47;i_ini;i_vz;1
0;8x8;exp_agent2-2;6;46;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;45;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;44;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;43;i_vz;i_vz;2
0;8x8;exp_agent2-2;6;42;i_vz;i_ini;3
0;8x8;exp_agent2-2;6;41;i_ini;i_vz;0
0;8x8;exp_agent2-2;6;40;i_vz;i_ini;2
0;8x8;exp_agent2-2;6;39;i_ini;i_vz;2
0;8x8;exp_agent2-2;6;38;i_vz;i_ini;0
0;8x8;exp_agent2-2;6;37;i_ini;i_vz;3
0;8x8;exp_agent2-2;6;36;i_vz;i_cl;3
0;8x8;exp_agent2-2;6;35;i_cl;i_vz;2
0;8x8;exp_agent2-2;6;34;i_vz;i_vz;0
0;8x8;exp_agent2-2;6;33;i_vz;i_cl;3
0;8x8;exp_agent2-2;6;32;i_cl;i_cl;3
0;8x8;exp_agent2-2;6;31;i_cl;i_vz;2
0;8x8;exp_agent2-2;6;30;i_vz;i_cl;2
0;8x8;exp_agent2-2;6;29;i_cl;i_vz;0
